employee_id,month,department,working_days,absence_days,late_days
EMP-0684,2024-11-01,Operations,20,1,0
EMP-0684,2024-12-01,Operations,23,2,4
EMP-0684,2025-01-01,Operations,22,2,1
EMP-0684,2025-02-01,Operations,21,2,1
EMP-0684,2025-03-01,Operations,22,2,0
EMP-0684,2025-04-01,Operations,22,1,0
EMP-0684,2025-05-01,Operations,23,3,2
EMP-0684,2025-06-01,Operations,23,3,1
EMP-0684,2025-07-01,Operations,20,2,0
EMP-0684,2025-08-01,Operations,20,1,0
EMP-0684,2025-09-01,Operations,23,1,0
EMP-0684,2025-10-01,Operations,21,2,0
EMP-0684,2025-11-01,Operations,23,1,0
EMP-0684,2025-12-01,Operations,23,0,1
EMP-0685,2025-07-01,IT & Data,22,1,1
EMP-0685,2025-08-01,IT & Data,21,0,2
EMP-0685,2025-09-01,IT & Data,23,1,1
EMP-0685,2025-10-01,IT & Data,22,1,0
EMP-0685,2025-11-01,IT & Data,21,0,1
EMP-0685,2025-12-01,IT & Data,21,0,0
EMP-0686,2025-11-01,Operations,23,0,0
EMP-0686,2025-12-01,Operations,21,1,2
EMP-0687,2024-02-01,Operations,21,0,0
EMP-0687,2024-03-01,Operations,22,2,0
EMP-0687,2024-04-01,Operations,21,0,1
EMP-0687,2024-05-01,Operations,21,0,0
EMP-0687,2024-06-01,Operations,22,1,0
EMP-0687,2024-07-01,Operations,22,1,0
EMP-0687,2024-08-01,Operations,21,1,0
EMP-0687,2024-09-01,Operations,22,1,0
EMP-0687,2024-10-01,Operations,22,0,2
EMP-0687,2024-11-01,Operations,20,2,2
EMP-0687,2024-12-01,Operations,20,0,2
EMP-0687,2025-01-01,Operations,21,0,0
EMP-0687,2025-02-01,Operations,23,0,1
EMP-0687,2025-03-01,Operations,20,2,1
EMP-0687,2025-04-01,Operations,22,2,2
EMP-0687,2025-05-01,Operations,21,0,0
EMP-0687,2025-06-01,Operations,23,0,2
EMP-0687,2025-07-01,Operations,22,1,1
EMP-0687,2025-08-01,Operations,23,1,4
EMP-0687,2025-09-01,Operations,21,0,0
EMP-0687,2025-10-01,Operations,22,0,1
EMP-0687,2025-11-01,Operations,23,1,2
EMP-0687,2025-12-01,Operations,23,0,2
EMP-0688,2024-10-01,Marketing,23,2,2
EMP-0688,2024-11-01,Marketing,20,1,1
EMP-0688,2024-12-01,Marketing,20,2,0
EMP-0688,2025-01-01,Marketing,23,1,0
EMP-0688,2025-02-01,Marketing,20,1,1
EMP-0688,2025-03-01,Marketing,22,1,2
EMP-0688,2025-04-01,Marketing,23,1,2
EMP-0688,2025-05-01,Marketing,23,1,1
EMP-0688,2025-06-01,Marketing,23,3,0
EMP-0688,2025-07-01,Marketing,22,2,0
EMP-0688,2025-08-01,Marketing,20,0,1
EMP-0688,2025-09-01,Marketing,21,3,1
EMP-0688,2025-10-01,Marketing,21,2,1
EMP-0688,2025-11-01,Marketing,21,0,0
EMP-0688,2025-12-01,Marketing,23,4,0
EMP-0689,2024-03-01,IT & Data,21,0,1
EMP-0689,2024-04-01,IT & Data,21,0,3
EMP-0689,2024-05-01,IT & Data,22,0,1
EMP-0689,2024-06-01,IT & Data,22,1,1
EMP-0689,2024-07-01,IT & Data,21,1,2
EMP-0689,2024-08-01,IT & Data,23,2,0
EMP-0689,2024-09-01,IT & Data,20,1,2
EMP-0689,2024-10-01,IT & Data,22,1,1
EMP-0689,2024-11-01,IT & Data,21,0,0
EMP-0689,2024-12-01,IT & Data,21,0,0
EMP-0689,2025-01-01,IT & Data,23,2,0
EMP-0689,2025-02-01,IT & Data,22,0,2
EMP-0689,2025-03-01,IT & Data,21,1,0
EMP-0689,2025-04-01,IT & Data,21,0,0
EMP-0689,2025-05-01,IT & Data,22,2,1
EMP-0689,2025-06-01,IT & Data,21,1,3
EMP-0689,2025-07-01,IT & Data,23,0,1
EMP-0689,2025-08-01,IT & Data,20,1,1
EMP-0689,2025-09-01,IT & Data,21,0,0
EMP-0689,2025-10-01,IT & Data,22,1,1
EMP-0689,2025-11-01,IT & Data,23,0,0
EMP-0689,2025-12-01,IT & Data,23,0,3
EMP-0690,2025-12-01,Marketing,21,0,0
EMP-0691,2025-05-01,Human Resources,21,0,3
EMP-0691,2025-06-01,Human Resources,22,0,1
EMP-0691,2025-07-01,Human Resources,20,2,0
EMP-0691,2025-08-01,Human Resources,22,0,3
EMP-0691,2025-09-01,Human Resources,23,0,0
EMP-0691,2025-10-01,Human Resources,21,0,2
EMP-0691,2025-11-01,Human Resources,23,1,1
EMP-0691,2025-12-01,Human Resources,21,0,0
EMP-0692,2024-10-01,Customer Service,21,0,1
EMP-0692,2024-11-01,Customer Service,23,0,2
EMP-0692,2024-12-01,Customer Service,23,1,0
EMP-0692,2025-01-01,Customer Service,20,0,0
EMP-0692,2025-02-01,Customer Service,20,0,0
EMP-0692,2025-03-01,Customer Service,21,0,0
EMP-0692,2025-04-01,Customer Service,22,0,2
EMP-0692,2025-05-01,Customer Service,23,0,2
EMP-0692,2025-06-01,Customer Service,23,0,1
EMP-0692,2025-07-01,Customer Service,21,0,0
EMP-0692,2025-08-01,Customer Service,20,2,0
EMP-0692,2025-09-01,Customer Service,22,1,0
EMP-0692,2025-10-01,Customer Service,22,0,0
EMP-0692,2025-11-01,Customer Service,22,0,1
EMP-0692,2025-12-01,Customer Service,21,1,1
EMP-0693,2024-03-01,Customer Service,23,1,1
EMP-0693,2024-04-01,Customer Service,20,2,0
EMP-0693,2024-05-01,Customer Service,23,4,2
EMP-0693,2024-06-01,Customer Service,23,2,0
EMP-0693,2024-07-01,Customer Service,22,0,0
EMP-0693,2024-08-01,Customer Service,20,1,1
EMP-0693,2024-09-01,Customer Service,22,1,1
EMP-0693,2024-10-01,Customer Service,21,1,0
EMP-0693,2024-11-01,Customer Service,20,0,1
EMP-0693,2024-12-01,Customer Service,21,1,0
EMP-0693,2025-01-01,Customer Service,22,2,3
EMP-0693,2025-02-01,Customer Service,21,2,1
EMP-0693,2025-03-01,Customer Service,21,1,1
EMP-0693,2025-04-01,Customer Service,22,0,1
EMP-0693,2025-05-01,Customer Service,20,0,0
EMP-0693,2025-06-01,Customer Service,20,3,1
EMP-0693,2025-07-01,Customer Service,20,4,0
EMP-0693,2025-08-01,Customer Service,22,0,1
EMP-0693,2025-09-01,Customer Service,23,2,2
EMP-0693,2025-10-01,Customer Service,23,1,1
EMP-0693,2025-11-01,Customer Service,20,2,0
EMP-0693,2025-12-01,Customer Service,22,0,2
EMP-0694,2024-02-01,Customer Service,23,0,0
EMP-0694,2024-03-01,Customer Service,22,1,0
EMP-0694,2024-04-01,Customer Service,22,0,1
EMP-0694,2024-05-01,Customer Service,22,1,3
EMP-0694,2024-06-01,Customer Service,21,0,0
EMP-0694,2024-07-01,Customer Service,22,0,0
EMP-0694,2024-08-01,Customer Service,23,0,2
EMP-0694,2024-09-01,Customer Service,23,0,2
EMP-0694,2024-10-01,Customer Service,21,0,1
EMP-0694,2024-11-01,Customer Service,21,0,0
EMP-0694,2024-12-01,Customer Service,20,0,3
EMP-0694,2025-01-01,Customer Service,20,0,1
EMP-0694,2025-02-01,Customer Service,21,0,0
EMP-0694,2025-03-01,Customer Service,20,1,0
EMP-0694,2025-04-01,Customer Service,21,0,0
EMP-0694,2025-05-01,Customer Service,22,1,3
EMP-0694,2025-06-01,Customer Service,20,0,2
EMP-0695,2025-11-01,Sales,22,0,2
EMP-0695,2025-12-01,Sales,22,1,1
EMP-0696,2024-09-01,Sales,21,0,0
EMP-0696,2024-10-01,Sales,21,1,0
EMP-0696,2024-11-01,Sales,21,1,2
EMP-0696,2024-12-01,Sales,23,1,0
EMP-0696,2025-01-01,Sales,22,0,2
EMP-0696,2025-02-01,Sales,20,0,2
EMP-0696,2025-03-01,Sales,22,0,0
EMP-0696,2025-04-01,Sales,20,0,0
EMP-0696,2025-05-01,Sales,22,2,2
EMP-0696,2025-06-01,Sales,23,0,1
EMP-0696,2025-07-01,Sales,21,0,0
EMP-0696,2025-08-01,Sales,23,0,0
EMP-0696,2025-09-01,Sales,20,2,2
EMP-0696,2025-10-01,Sales,20,2,1
EMP-0696,2025-11-01,Sales,21,2,1
EMP-0696,2025-12-01,Sales,23,1,0
EMP-0697,2024-11-01,Sales,23,2,1
EMP-0697,2024-12-01,Sales,23,0,0
EMP-0697,2025-01-01,Sales,21,0,0
EMP-0697,2025-02-01,Sales,23,1,0
EMP-0697,2025-03-01,Sales,22,1,3
EMP-0697,2025-04-01,Sales,20,1,0
EMP-0697,2025-05-01,Sales,21,1,0
EMP-0697,2025-06-01,Sales,22,0,0
EMP-0697,2025-07-01,Sales,20,1,0
EMP-0697,2025-08-01,Sales,21,0,1
EMP-0697,2025-09-01,Sales,21,0,1
EMP-0697,2025-10-01,Sales,21,0,1
EMP-0697,2025-11-01,Sales,22,2,0
EMP-0697,2025-12-01,Sales,21,1,0
EMP-0698,2025-08-01,Human Resources,20,0,1
EMP-0698,2025-09-01,Human Resources,20,1,0
EMP-0698,2025-10-01,Human Resources,23,1,3
EMP-0698,2025-11-01,Human Resources,20,1,0
EMP-0698,2025-12-01,Human Resources,21,0,0
EMP-0699,2024-08-01,Customer Service,23,1,1
EMP-0699,2024-09-01,Customer Service,20,0,0
EMP-0699,2024-10-01,Customer Service,20,0,0
EMP-0699,2024-11-01,Customer Service,23,1,0
EMP-0699,2024-12-01,Customer Service,20,1,1
EMP-0699,2025-01-01,Customer Service,21,1,0
EMP-0699,2025-02-01,Customer Service,23,0,0
EMP-0699,2025-03-01,Customer Service,21,1,1
EMP-0699,2025-04-01,Customer Service,21,0,0
EMP-0699,2025-05-01,Customer Service,20,0,0
EMP-0699,2025-06-01,Customer Service,23,1,1
EMP-0699,2025-07-01,Customer Service,21,1,0
EMP-0699,2025-08-01,Customer Service,21,0,0
EMP-0699,2025-09-01,Customer Service,22,0,0
EMP-0699,2025-10-01,Customer Service,23,0,0
EMP-0699,2025-11-01,Customer Service,23,0,0
EMP-0699,2025-12-01,Customer Service,20,0,1
EMP-0700,2025-10-01,Finance,21,0,1
EMP-0700,2025-11-01,Finance,22,0,5
EMP-0700,2025-12-01,Finance,22,1,0
EMP-0701,2025-10-01,Marketing,21,1,1
EMP-0701,2025-11-01,Marketing,22,0,1
EMP-0701,2025-12-01,Marketing,20,0,0
EMP-0702,2024-01-01,Human Resources,22,0,0
EMP-0702,2024-02-01,Human Resources,22,0,0
EMP-0702,2024-03-01,Human Resources,21,2,1
EMP-0702,2024-04-01,Human Resources,22,0,0
EMP-0702,2024-05-01,Human Resources,22,0,2
EMP-0702,2024-06-01,Human Resources,23,1,0
EMP-0702,2024-07-01,Human Resources,20,1,0
EMP-0702,2024-08-01,Human Resources,20,0,0
EMP-0702,2024-09-01,Human Resources,20,0,0
EMP-0702,2024-10-01,Human Resources,22,1,2
EMP-0702,2024-11-01,Human Resources,22,0,3
EMP-0702,2024-12-01,Human Resources,20,0,2
EMP-0702,2025-01-01,Human Resources,20,2,0
EMP-0702,2025-02-01,Human Resources,23,0,1
EMP-0702,2025-03-01,Human Resources,23,0,0
EMP-0702,2025-04-01,Human Resources,23,0,1
EMP-0702,2025-05-01,Human Resources,22,0,1
EMP-0702,2025-06-01,Human Resources,23,1,1
EMP-0702,2025-07-01,Human Resources,22,1,0
EMP-0702,2025-08-01,Human Resources,20,1,0
EMP-0702,2025-09-01,Human Resources,23,2,0
EMP-0702,2025-10-01,Human Resources,21,1,0
EMP-0702,2025-11-01,Human Resources,20,0,1
EMP-0702,2025-12-01,Human Resources,21,0,2
EMP-0703,2024-09-01,Operations,23,0,1
EMP-0703,2024-10-01,Operations,21,0,1
EMP-0703,2024-11-01,Operations,21,1,0
EMP-0703,2024-12-01,Operations,21,0,0
EMP-0703,2025-01-01,Operations,23,1,0
EMP-0703,2025-02-01,Operations,22,1,1
EMP-0703,2025-03-01,Operations,22,1,0
EMP-0703,2025-04-01,Operations,21,0,1
EMP-0703,2025-05-01,Operations,23,0,2
EMP-0703,2025-06-01,Operations,22,1,0
EMP-0703,2025-07-01,Operations,21,0,0
EMP-0703,2025-08-01,Operations,20,0,0
EMP-0703,2025-09-01,Operations,22,1,1
EMP-0703,2025-10-01,Operations,20,1,1
EMP-0703,2025-11-01,Operations,20,1,1
EMP-0703,2025-12-01,Operations,21,0,1
EMP-0704,2025-11-01,Marketing,23,0,0
EMP-0704,2025-12-01,Marketing,22,1,0
EMP-0705,2024-07-01,IT & Data,23,0,2
EMP-0705,2024-08-01,IT & Data,23,1,0
EMP-0705,2024-09-01,IT & Data,21,0,1
EMP-0705,2024-10-01,IT & Data,20,0,0
EMP-0705,2024-11-01,IT & Data,22,1,1
EMP-0705,2024-12-01,IT & Data,20,1,1
EMP-0705,2025-01-01,IT & Data,23,1,2
EMP-0705,2025-02-01,IT & Data,22,1,1
EMP-0705,2025-03-01,IT & Data,20,0,3
EMP-0705,2025-04-01,IT & Data,22,0,0
EMP-0705,2025-05-01,IT & Data,21,0,1
EMP-0705,2025-06-01,IT & Data,22,0,2
EMP-0705,2025-07-01,IT & Data,23,0,1
EMP-0705,2025-08-01,IT & Data,22,0,1
EMP-0705,2025-09-01,IT & Data,20,0,1
EMP-0705,2025-10-01,IT & Data,21,0,0
EMP-0705,2025-11-01,IT & Data,23,1,0
EMP-0705,2025-12-01,IT & Data,20,1,1
EMP-0706,2024-07-01,Customer Service,23,2,1
EMP-0706,2024-08-01,Customer Service,23,0,0
EMP-0706,2024-09-01,Customer Service,20,0,0
EMP-0706,2024-10-01,Customer Service,20,1,0
EMP-0706,2024-11-01,Customer Service,20,0,0
EMP-0706,2024-12-01,Customer Service,21,0,1
EMP-0706,2025-01-01,Customer Service,23,0,2
EMP-0706,2025-02-01,Customer Service,22,0,0
EMP-0706,2025-03-01,Customer Service,22,0,1
EMP-0706,2025-04-01,Customer Service,22,2,2
EMP-0706,2025-05-01,Customer Service,21,0,1
EMP-0706,2025-06-01,Customer Service,23,1,0
EMP-0706,2025-07-01,Customer Service,21,0,0
EMP-0706,2025-08-01,Customer Service,21,2,1
EMP-0706,2025-09-01,Customer Service,23,0,0
EMP-0706,2025-10-01,Customer Service,20,0,2
EMP-0706,2025-11-01,Customer Service,22,1,3
EMP-0706,2025-12-01,Customer Service,20,1,1
EMP-0707,2024-01-01,Sales,23,0,1
EMP-0707,2024-02-01,Sales,20,0,0
EMP-0707,2024-03-01,Sales,22,0,0
EMP-0707,2024-04-01,Sales,23,1,0
EMP-0707,2024-05-01,Sales,22,0,1
EMP-0707,2024-06-01,Sales,20,0,0
EMP-0707,2024-07-01,Sales,23,0,1
EMP-0707,2024-08-01,Sales,22,0,1
EMP-0707,2024-09-01,Sales,20,1,1
EMP-0707,2024-10-01,Sales,20,0,3
EMP-0707,2024-11-01,Sales,22,0,0
EMP-0707,2024-12-01,Sales,20,0,0
EMP-0707,2025-01-01,Sales,20,1,1
EMP-0707,2025-02-01,Sales,23,1,0
EMP-0707,2025-03-01,Sales,21,0,2
EMP-0707,2025-04-01,Sales,21,2,2
EMP-0707,2025-05-01,Sales,23,0,0
EMP-0707,2025-06-01,Sales,23,1,0
EMP-0707,2025-07-01,Sales,21,1,1
EMP-0707,2025-08-01,Sales,23,2,3
EMP-0707,2025-09-01,Sales,20,0,0
EMP-0707,2025-10-01,Sales,20,1,0
EMP-0707,2025-11-01,Sales,21,1,2
EMP-0707,2025-12-01,Sales,22,1,2
EMP-0708,2025-10-01,Human Resources,21,0,2
EMP-0708,2025-11-01,Human Resources,22,0,0
EMP-0708,2025-12-01,Human Resources,23,0,1
EMP-0709,2025-11-01,Customer Service,22,0,1
EMP-0709,2025-12-01,Customer Service,21,0,0
EMP-0710,2025-01-01,Marketing,20,1,0
EMP-0710,2025-02-01,Marketing,20,0,0
EMP-0710,2025-03-01,Marketing,23,1,1
EMP-0710,2025-04-01,Marketing,23,0,1
EMP-0710,2025-05-01,Marketing,20,1,1
EMP-0710,2025-06-01,Marketing,20,2,2
EMP-0710,2025-07-01,Marketing,23,0,3
EMP-0710,2025-08-01,Marketing,22,2,0
EMP-0710,2025-09-01,Marketing,20,1,2
EMP-0710,2025-10-01,Marketing,23,0,2
EMP-0710,2025-11-01,Marketing,20,0,4
EMP-0710,2025-12-01,Marketing,23,1,2
EMP-0711,2025-03-01,Sales,22,2,1
EMP-0711,2025-04-01,Sales,22,1,0
EMP-0711,2025-05-01,Sales,21,2,0
EMP-0711,2025-06-01,Sales,21,2,2
EMP-0711,2025-07-01,Sales,23,0,3
EMP-0711,2025-08-01,Sales,21,1,3
EMP-0711,2025-09-01,Sales,22,4,1
EMP-0711,2025-10-01,Sales,20,1,0
EMP-0711,2025-11-01,Sales,23,2,3
EMP-0711,2025-12-01,Sales,23,3,0
EMP-0712,2025-07-01,Human Resources,22,2,0
EMP-0712,2025-08-01,Human Resources,21,0,1
EMP-0712,2025-09-01,Human Resources,23,1,2
EMP-0712,2025-10-01,Human Resources,23,1,1
EMP-0712,2025-11-01,Human Resources,20,2,0
EMP-0712,2025-12-01,Human Resources,22,0,1
EMP-0713,2024-03-01,Operations,22,0,0
EMP-0713,2024-04-01,Operations,21,0,2
EMP-0713,2024-05-01,Operations,21,1,0
EMP-0713,2024-06-01,Operations,23,0,0
EMP-0713,2024-07-01,Operations,23,0,0
EMP-0713,2024-08-01,Operations,20,1,2
EMP-0713,2024-09-01,Operations,20,0,0
EMP-0713,2024-10-01,Operations,21,2,1
EMP-0713,2024-11-01,Operations,22,0,1
EMP-0713,2024-12-01,Operations,21,1,1
EMP-0713,2025-01-01,Operations,21,1,2
EMP-0713,2025-02-01,Operations,21,3,0
EMP-0713,2025-03-01,Operations,23,1,0
EMP-0713,2025-04-01,Operations,20,0,3
EMP-0713,2025-05-01,Operations,22,1,3
EMP-0713,2025-06-01,Operations,20,0,2
EMP-0713,2025-07-01,Operations,23,2,0
EMP-0713,2025-08-01,Operations,21,1,0
EMP-0713,2025-09-01,Operations,22,2,3
EMP-0713,2025-10-01,Operations,21,1,0
EMP-0713,2025-11-01,Operations,23,0,2
EMP-0713,2025-12-01,Operations,23,2,2
EMP-0714,2024-04-01,Operations,21,0,1
EMP-0714,2024-05-01,Operations,21,0,2
EMP-0714,2024-06-01,Operations,23,0,2
EMP-0714,2024-07-01,Operations,21,0,1
EMP-0714,2024-08-01,Operations,20,1,0
EMP-0714,2024-09-01,Operations,21,2,2
EMP-0714,2024-10-01,Operations,20,0,1
EMP-0714,2024-11-01,Operations,21,1,4
EMP-0714,2024-12-01,Operations,23,0,0
EMP-0714,2025-01-01,Operations,20,0,1
EMP-0714,2025-02-01,Operations,20,0,3
EMP-0714,2025-03-01,Operations,21,1,3
EMP-0714,2025-04-01,Operations,22,0,0
EMP-0714,2025-05-01,Operations,21,1,0
EMP-0714,2025-06-01,Operations,20,1,0
EMP-0714,2025-07-01,Operations,22,0,0
EMP-0714,2025-08-01,Operations,20,1,1
EMP-0714,2025-09-01,Operations,20,1,0
EMP-0714,2025-10-01,Operations,20,1,1
EMP-0714,2025-11-01,Operations,22,0,1
EMP-0714,2025-12-01,Operations,23,1,0
EMP-0715,2025-09-01,Customer Service,20,1,2
EMP-0715,2025-10-01,Customer Service,23,2,3
EMP-0715,2025-11-01,Customer Service,20,0,2
EMP-0715,2025-12-01,Customer Service,21,0,0
EMP-0716,2024-02-01,Operations,23,1,0
EMP-0716,2024-03-01,Operations,23,0,2
EMP-0716,2024-04-01,Operations,21,0,1
EMP-0716,2024-05-01,Operations,21,0,0
EMP-0716,2024-06-01,Operations,23,0,1
EMP-0716,2024-07-01,Operations,23,0,1
EMP-0716,2024-08-01,Operations,20,0,0
EMP-0716,2024-09-01,Operations,21,1,0
EMP-0716,2024-10-01,Operations,23,1,0
EMP-0716,2024-11-01,Operations,23,0,0
EMP-0716,2024-12-01,Operations,20,1,0
EMP-0716,2025-01-01,Operations,22,1,2
EMP-0716,2025-02-01,Operations,23,1,0
EMP-0716,2025-03-01,Operations,21,0,0
EMP-0716,2025-04-01,Operations,23,0,2
EMP-0716,2025-05-01,Operations,23,1,1
EMP-0716,2025-06-01,Operations,22,1,0
EMP-0716,2025-07-01,Operations,20,0,1
EMP-0716,2025-08-01,Operations,22,2,0
EMP-0716,2025-09-01,Operations,23,1,0
EMP-0716,2025-10-01,Operations,23,0,0
EMP-0716,2025-11-01,Operations,20,1,0
EMP-0716,2025-12-01,Operations,21,1,1
EMP-0717,2024-09-01,Customer Service,21,1,1
EMP-0717,2024-10-01,Customer Service,22,1,3
EMP-0717,2024-11-01,Customer Service,23,1,0
EMP-0717,2024-12-01,Customer Service,20,2,2
EMP-0717,2025-01-01,Customer Service,20,0,1
EMP-0717,2025-02-01,Customer Service,22,0,2
EMP-0717,2025-03-01,Customer Service,21,0,0
EMP-0717,2025-04-01,Customer Service,22,0,1
EMP-0717,2025-05-01,Customer Service,21,0,0
EMP-0717,2025-06-01,Customer Service,23,0,0
EMP-0717,2025-07-01,Customer Service,20,1,1
EMP-0717,2025-08-01,Customer Service,23,0,3
EMP-0717,2025-09-01,Customer Service,23,0,1
EMP-0717,2025-10-01,Customer Service,20,1,2
EMP-0717,2025-11-01,Customer Service,21,0,1
EMP-0717,2025-12-01,Customer Service,23,1,4
EMP-0718,2025-10-01,Operations,23,0,1
EMP-0718,2025-11-01,Operations,22,0,0
EMP-0718,2025-12-01,Operations,21,2,3
EMP-0719,2025-05-01,Customer Service,21,0,1
EMP-0719,2025-06-01,Customer Service,23,2,0
EMP-0719,2025-07-01,Customer Service,21,0,2
EMP-0719,2025-08-01,Customer Service,20,1,0
EMP-0719,2025-09-01,Customer Service,20,3,0
EMP-0719,2025-10-01,Customer Service,21,0,0
EMP-0719,2025-11-01,Customer Service,22,3,1
EMP-0719,2025-12-01,Customer Service,20,0,2
EMP-0720,2024-04-01,Marketing,23,0,2
EMP-0720,2024-05-01,Marketing,21,1,3
EMP-0720,2024-06-01,Marketing,21,2,3
EMP-0720,2024-07-01,Marketing,21,0,1
EMP-0720,2024-08-01,Marketing,23,2,1
EMP-0720,2024-09-01,Marketing,23,2,0
EMP-0720,2024-10-01,Marketing,20,3,0
EMP-0720,2024-11-01,Marketing,22,1,3
EMP-0720,2024-12-01,Marketing,23,2,1
EMP-0720,2025-01-01,Marketing,22,3,4
EMP-0720,2025-02-01,Marketing,23,2,0
EMP-0720,2025-03-01,Marketing,22,0,1
EMP-0720,2025-04-01,Marketing,23,0,1
EMP-0720,2025-05-01,Marketing,23,1,3
EMP-0720,2025-06-01,Marketing,23,2,0
EMP-0720,2025-07-01,Marketing,21,2,0
EMP-0720,2025-08-01,Marketing,22,0,0
EMP-0720,2025-09-01,Marketing,20,3,2
EMP-0720,2025-10-01,Marketing,20,1,0
EMP-0720,2025-11-01,Marketing,20,1,3
EMP-0720,2025-12-01,Marketing,22,3,0
EMP-0721,2025-02-01,Operations,20,0,0
EMP-0721,2025-03-01,Operations,21,1,1
EMP-0721,2025-04-01,Operations,21,0,0
EMP-0721,2025-05-01,Operations,23,1,1
EMP-0721,2025-06-01,Operations,22,0,0
EMP-0721,2025-07-01,Operations,21,0,1
EMP-0721,2025-08-01,Operations,22,0,0
EMP-0721,2025-09-01,Operations,21,0,0
EMP-0721,2025-10-01,Operations,22,0,0
EMP-0721,2025-11-01,Operations,20,0,0
EMP-0721,2025-12-01,Operations,20,0,2
EMP-0722,2025-10-01,Sales,22,0,1
EMP-0722,2025-11-01,Sales,23,0,0
EMP-0722,2025-12-01,Sales,23,0,1
EMP-0723,2024-05-01,IT & Data,20,0,1
EMP-0723,2024-06-01,IT & Data,20,2,1
EMP-0723,2024-07-01,IT & Data,23,1,2
EMP-0723,2024-08-01,IT & Data,22,0,1
EMP-0723,2024-09-01,IT & Data,22,0,3
EMP-0723,2024-10-01,IT & Data,20,0,3
EMP-0723,2024-11-01,IT & Data,20,1,0
EMP-0723,2024-12-01,IT & Data,22,0,1
EMP-0723,2025-01-01,IT & Data,22,1,0
EMP-0723,2025-02-01,IT & Data,22,1,1
EMP-0723,2025-03-01,IT & Data,21,0,0
EMP-0723,2025-04-01,IT & Data,20,0,0
EMP-0723,2025-05-01,IT & Data,22,0,0
EMP-0723,2025-06-01,IT & Data,23,1,0
EMP-0723,2025-07-01,IT & Data,22,3,2
EMP-0723,2025-08-01,IT & Data,23,0,1
EMP-0723,2025-09-01,IT & Data,20,0,1
EMP-0723,2025-10-01,IT & Data,22,1,2
EMP-0723,2025-11-01,IT & Data,23,1,2
EMP-0723,2025-12-01,IT & Data,21,0,2
EMP-0724,2024-04-01,Operations,20,2,0
EMP-0724,2024-05-01,Operations,22,0,0
EMP-0724,2024-06-01,Operations,23,3,1
EMP-0724,2024-07-01,Operations,21,2,1
EMP-0724,2024-08-01,Operations,23,1,0
EMP-0724,2024-09-01,Operations,23,0,2
EMP-0724,2024-10-01,Operations,21,3,1
EMP-0724,2024-11-01,Operations,20,1,1
EMP-0724,2024-12-01,Operations,23,1,3
EMP-0724,2025-01-01,Operations,22,0,2
EMP-0724,2025-02-01,Operations,22,1,1
EMP-0724,2025-03-01,Operations,20,2,3
EMP-0724,2025-04-01,Operations,21,2,0
EMP-0724,2025-05-01,Operations,21,2,0
EMP-0724,2025-06-01,Operations,21,1,0
EMP-0724,2025-07-01,Operations,22,1,0
EMP-0724,2025-08-01,Operations,20,0,1
EMP-0724,2025-09-01,Operations,21,4,1
EMP-0724,2025-10-01,Operations,23,3,0
EMP-0724,2025-11-01,Operations,21,2,0
EMP-0724,2025-12-01,Operations,23,1,0
EMP-0725,2024-06-01,Marketing,23,2,1
EMP-0725,2024-07-01,Marketing,20,0,0
EMP-0725,2024-08-01,Marketing,22,0,0
EMP-0725,2024-09-01,Marketing,21,2,2
EMP-0725,2024-10-01,Marketing,22,3,0
EMP-0725,2024-11-01,Marketing,21,2,0
EMP-0725,2024-12-01,Marketing,20,0,2
EMP-0725,2025-01-01,Marketing,23,0,1
EMP-0725,2025-02-01,Marketing,22,0,3
EMP-0725,2025-03-01,Marketing,20,1,1
EMP-0725,2025-04-01,Marketing,23,1,0
EMP-0725,2025-05-01,Marketing,22,1,0
EMP-0725,2025-06-01,Marketing,23,0,2
EMP-0725,2025-07-01,Marketing,21,1,2
EMP-0725,2025-08-01,Marketing,21,1,0
EMP-0725,2025-09-01,Marketing,21,0,0
EMP-0725,2025-10-01,Marketing,22,2,0
EMP-0725,2025-11-01,Marketing,23,0,0
EMP-0725,2025-12-01,Marketing,23,1,2
EMP-0726,2025-08-01,IT & Data,23,0,2
EMP-0726,2025-09-01,IT & Data,21,0,0
EMP-0726,2025-10-01,IT & Data,23,0,1
EMP-0726,2025-11-01,IT & Data,23,2,1
EMP-0726,2025-12-01,IT & Data,20,0,2
EMP-0727,2024-05-01,Operations,23,0,3
EMP-0727,2024-06-01,Operations,22,0,3
EMP-0727,2024-07-01,Operations,23,1,0
EMP-0727,2024-08-01,Operations,21,1,1
EMP-0727,2024-09-01,Operations,20,2,0
EMP-0727,2024-10-01,Operations,22,1,0
EMP-0727,2024-11-01,Operations,22,3,1
EMP-0727,2024-12-01,Operations,22,2,1
EMP-0727,2025-01-01,Operations,21,2,1
EMP-0727,2025-02-01,Operations,23,0,1
EMP-0727,2025-03-01,Operations,21,3,1
EMP-0727,2025-04-01,Operations,20,2,3
EMP-0727,2025-05-01,Operations,22,1,0
EMP-0727,2025-06-01,Operations,22,1,0
EMP-0727,2025-07-01,Operations,20,2,0
EMP-0727,2025-08-01,Operations,22,1,0
EMP-0727,2025-09-01,Operations,21,2,1
EMP-0727,2025-10-01,Operations,20,1,1
EMP-0727,2025-11-01,Operations,22,3,1
EMP-0727,2025-12-01,Operations,22,4,1
EMP-0728,2025-06-01,Marketing,20,1,2
EMP-0728,2025-07-01,Marketing,23,1,2
